Filename,Prompt,Language,Score_Level,essay_len,num_sentence,noun_count,verb_count,adj_count,modal_count,noun_per_sentence,verb_per_sentence,adj_per_sentence,modal_per_sentence,the_count,aan_count,one_count,this_count,that_count,these_count,those_count,other_det_count,the_freq,aan_freq,one_freq,this_freq,that_freq,these_freq,those_freq,other_det_freq
771489.txt,P6,SPA,high,312,13,82,52,30,12,6.307692308,4,2.307692308,0.923076923,12,16,0,1,0,1,0,4,0.038461538,0.051282051,0,0.003205128,0,0.003205128,0,0.012820513
772824.txt,P8,SPA,medium,386,32,86,99,35,3,2.6875,3.09375,1.09375,0.09375,12,14,1,1,5,0,0,2,0.031088083,0.03626943,0.002590674,0.002590674,0.012953368,0,0,0.005181347
774831.txt,P6,SPA,high,399,8,68,79,31,6,8.5,9.875,3.875,0.75,16,20,2,4,1,0,0,6,0.040100251,0.050125313,0.005012531,0.010025063,0.002506266,0,0,0.015037594
776120.txt,P2,SPA,high,461,17,98,88,58,12,5.764705882,5.176470588,3.411764706,0.705882353,24,4,3,2,2,1,1,2,0.052060738,0.00867679,0.006507592,0.004338395,0.004338395,0.002169197,0.002169197,0.004338395
782802.txt,P1,SPA,high,315,8,77,61,25,11,9.625,7.625,3.125,1.375,16,20,3,0,1,0,3,2,0.050793651,0.063492063,0.00952381,0,0.003174603,0,0.00952381,0.006349206
788990.txt,P8,SPA,medium,314,7,56,75,23,3,8,10.71428571,3.285714286,0.428571429,3,5,1,1,3,2,0,2,0.00955414,0.015923567,0.003184713,0.003184713,0.00955414,0.006369427,0,0.006369427
789048.txt,P5,SPA,high,374,18,108,60,36,7,6,3.333333333,2,0.388888889,27,8,3,2,0,0,0,2,0.072192513,0.021390374,0.00802139,0.005347594,0,0,0,0.005347594
789287.txt,P5,SPA,high,389,20,85,76,47,11,4.25,3.8,2.35,0.55,18,6,3,1,3,0,1,1,0.046272494,0.015424165,0.007712082,0.002570694,0.007712082,0,0.002570694,0.002570694
789644.txt,P1,SPA,high,416,20,79,82,44,14,3.95,4.1,2.2,0.7,12,16,14,0,1,1,0,2,0.028846154,0.038461538,0.033653846,0,0.002403846,0.002403846,0,0.004807692
790223.txt,P6,SPA,high,354,21,62,88,25,9,2.952380952,4.19047619,1.19047619,0.428571429,12,12,18,4,3,0,0,2,0.033898305,0.033898305,0.050847458,0.011299435,0.008474576,0,0,0.005649718
790680.txt,P7,SPA,medium,314,16,56,68,20,3,3.5,4.25,1.25,0.1875,15,4,0,1,0,0,1,5,0.047770701,0.012738854,0,0.003184713,0,0,0.003184713,0.015923567
791564.txt,P5,SPA,medium,381,16,73,73,29,22,4.5625,4.5625,1.8125,1.375,13,4,6,4,2,1,0,7,0.034120735,0.010498688,0.015748031,0.010498688,0.005249344,0.002624672,0,0.018372703
802689.txt,P6,SPA,medium,359,15,86,76,30,1,5.733333333,5.066666667,2,0.066666667,15,17,0,4,0,0,0,4,0.04178273,0.04735376,0,0.011142061,0,0,0,0.011142061
803085.txt,P4,SPA,medium,358,9,71,82,9,8,7.888888889,9.111111111,1,0.888888889,29,1,0,5,1,0,0,9,0.081005587,0.002793296,0,0.01396648,0.002793296,0,0,0.025139665
805385.txt,P8,SPA,high,363,13,59,80,22,11,4.538461538,6.153846154,1.692307692,0.846153846,16,4,0,1,2,0,0,7,0.044077135,0.011019284,0,0.002754821,0.005509642,0,0,0.019283747
806806.txt,P1,SPA,high,383,12,93,63,52,9,7.75,5.25,4.333333333,0.75,16,13,3,4,4,0,0,5,0.041775457,0.033942559,0.007832898,0.010443864,0.010443864,0,0,0.01305483
807318.txt,P2,SPA,medium,306,10,56,73,37,11,5.6,7.3,3.7,1.1,7,2,0,0,0,0,0,7,0.022875817,0.006535948,0,0,0,0,0,0.022875817
809892.txt,P1,SPA,medium,204,10,61,26,32,1,6.1,2.6,3.2,0.1,5,15,1,0,0,0,0,2,0.024509804,0.073529412,0.004901961,0,0,0,0,0.009803922
810864.txt,P7,SPA,medium,289,15,75,48,27,3,5,3.2,1.8,0.2,40,4,0,2,1,0,0,4,0.138408304,0.01384083,0,0.006920415,0.003460208,0,0,0.01384083
811077.txt,P6,SPA,high,304,9,56,59,19,14,6.222222222,6.555555556,2.111111111,1.555555556,15,13,0,0,1,0,0,0,0.049342105,0.042763158,0,0,0.003289474,0,0,0
817396.txt,P4,SPA,medium,311,11,68,57,25,4,6.181818182,5.181818182,2.272727273,0.363636364,31,8,1,5,2,0,1,0,0.099678457,0.025723473,0.003215434,0.01607717,0.006430868,0,0.003215434,0
820981.txt,P7,SPA,medium,375,9,79,72,20,5,8.777777778,8,2.222222222,0.555555556,37,8,0,4,1,0,0,5,0.098666667,0.021333333,0,0.010666667,0.002666667,0,0,0.013333333
821639.txt,P4,SPA,medium,350,14,96,65,17,3,6.857142857,4.642857143,1.214285714,0.214285714,44,8,0,4,0,0,0,4,0.125714286,0.022857143,0,0.011428571,0,0,0,0.011428571
821641.txt,P7,SPA,high,461,24,106,84,44,16,4.416666667,3.5,1.833333333,0.666666667,18,13,1,4,2,0,0,4,0.039045553,0.028199566,0.002169197,0.00867679,0.004338395,0,0,0.00867679
822715.txt,P6,SPA,high,407,19,95,81,26,8,5,4.263157895,1.368421053,0.421052632,16,18,0,2,1,0,0,9,0.039312039,0.044226044,0,0.004914005,0.002457002,0,0,0.022113022
826995.txt,P4,SPA,medium,329,9,65,70,17,6,7.222222222,7.777777778,1.888888889,0.666666667,23,3,0,0,1,0,0,7,0.069908815,0.009118541,0,0,0.003039514,0,0,0.021276596
829834.txt,P7,SPA,medium,329,17,73,70,25,0,4.294117647,4.117647059,1.470588235,0,27,6,0,2,4,0,1,3,0.082066869,0.018237082,0,0.006079027,0.012158055,0,0.003039514,0.009118541
831499.txt,P4,SPA,medium,303,15,65,66,21,10,4.333333333,4.4,1.4,0.666666667,8,10,0,7,0,0,0,3,0.02640264,0.0330033,0,0.02310231,0,0,0,0.00990099
834700.txt,P3,SPA,medium,298,16,67,56,18,2,4.1875,3.5,1.125,0.125,14,8,1,0,1,2,0,0,0.046979866,0.026845638,0.003355705,0,0.003355705,0.006711409,0,0
837947.txt,P5,SPA,high,395,20,116,73,39,11,5.8,3.65,1.95,0.55,23,1,0,3,0,0,1,4,0.058227848,0.002531646,0,0.007594937,0,0,0.002531646,0.010126582
838865.txt,P2,SPA,high,381,11,85,61,54,6,7.727272727,5.545454545,4.909090909,0.545454545,18,6,0,0,0,0,1,4,0.047244094,0.015748031,0,0,0,0,0.002624672,0.010498688
841186.txt,P7,SPA,high,335,15,82,66,17,3,5.466666667,4.4,1.133333333,0.2,30,10,1,5,0,0,0,6,0.089552239,0.029850746,0.002985075,0.014925373,0,0,0,0.017910448
843107.txt,P7,SPA,medium,314,10,81,47,28,6,8.1,4.7,2.8,0.6,29,19,2,1,1,0,0,0,0.092356688,0.060509554,0.006369427,0.003184713,0.003184713,0,0,0
845072.txt,P7,SPA,medium,344,14,77,67,24,9,5.5,4.785714286,1.714285714,0.642857143,30,11,4,2,1,0,0,2,0.087209302,0.031976744,0.011627907,0.005813953,0.002906977,0,0,0.005813953
846416.txt,P6,SPA,high,473,16,93,103,39,6,5.8125,6.4375,2.4375,0.375,20,19,1,0,4,0,0,4,0.042283298,0.040169133,0.002114165,0,0.00845666,0,0,0.00845666
846428.txt,P8,SPA,high,301,11,75,56,32,11,6.818181818,5.090909091,2.909090909,1,6,7,0,0,0,0,0,6,0.019933555,0.023255814,0,0,0,0,0,0.019933555
846879.txt,P8,SPA,medium,399,26,95,75,38,2,3.653846154,2.884615385,1.461538462,0.076923077,11,16,2,2,1,0,0,5,0.027568922,0.040100251,0.005012531,0.005012531,0.002506266,0,0,0.012531328
850112.txt,P3,SPA,medium,263,11,59,49,36,3,5.363636364,4.454545455,3.272727273,0.272727273,4,4,0,2,0,0,2,4,0.015209125,0.015209125,0,0.007604563,0,0,0.007604563,0.015209125
854255.txt,P7,SPA,high,361,15,96,52,33,14,6.4,3.466666667,2.2,0.933333333,24,4,1,2,2,2,2,8,0.066481994,0.011080332,0.002770083,0.005540166,0.005540166,0.005540166,0.005540166,0.022160665
860674.txt,P8,SPA,medium,370,16,76,74,29,11,4.75,4.625,1.8125,0.6875,12,8,1,1,0,0,0,2,0.032432432,0.021621622,0.002702703,0.002702703,0,0,0,0.005405405
860948.txt,P6,SPA,high,364,13,91,76,17,13,7,5.846153846,1.307692308,1,13,23,2,3,0,0,0,4,0.035714286,0.063186813,0.005494505,0.008241758,0,0,0,0.010989011
864651.txt,P8,SPA,medium,224,13,48,51,30,1,3.692307692,3.923076923,2.307692308,0.076923077,6,9,0,2,0,0,0,1,0.026785714,0.040178571,0,0.008928571,0,0,0,0.004464286
865846.txt,P8,SPA,medium,309,7,54,72,30,2,7.714285714,10.28571429,4.285714286,0.285714286,9,5,0,3,0,0,1,2,0.029126214,0.01618123,0,0.009708738,0,0,0.003236246,0.006472492
866031.txt,P4,SPA,medium,258,9,72,34,25,5,8,3.777777778,2.777777778,0.555555556,29,6,0,0,0,1,1,3,0.112403101,0.023255814,0,0,0,0.003875969,0.003875969,0.011627907
869489.txt,P1,SPA,high,296,10,67,49,40,4,6.7,4.9,4,0.4,7,27,0,4,0,1,0,1,0.023648649,0.091216216,0,0.013513514,0,0.003378378,0,0.003378378
870515.txt,P4,SPA,low,183,10,49,32,18,3,4.9,3.2,1.8,0.3,20,4,1,2,0,0,0,0,0.109289617,0.021857923,0.005464481,0.010928962,0,0,0,0
872629.txt,P7,SPA,high,335,6,81,49,23,8,13.5,8.166666667,3.833333333,1.333333333,34,17,0,0,5,0,0,5,0.101492537,0.050746269,0,0,0.014925373,0,0,0.014925373
874360.txt,P2,SPA,medium,382,7,83,76,27,7,11.85714286,10.85714286,3.857142857,1,30,10,4,3,0,1,0,3,0.078534031,0.02617801,0.010471204,0.007853403,0,0.002617801,0,0.007853403
877114.txt,P5,SPA,high,370,12,104,58,33,13,8.666666667,4.833333333,2.75,1.083333333,20,10,0,0,3,0,3,5,0.054054054,0.027027027,0,0,0.008108108,0,0.008108108,0.013513514
878192.txt,P4,SPA,high,372,16,89,64,39,4,5.5625,4,2.4375,0.25,24,9,0,4,1,2,0,3,0.064516129,0.024193548,0,0.010752688,0.002688172,0.005376344,0,0.008064516
878843.txt,P2,SPA,medium,370,5,77,75,32,5,15.4,15,6.4,1,9,7,0,1,1,0,0,8,0.024324324,0.018918919,0,0.002702703,0.002702703,0,0,0.021621622
879344.txt,P2,SPA,high,336,13,75,61,30,9,5.769230769,4.692307692,2.307692308,0.692307692,14,10,2,1,1,0,0,7,0.041666667,0.029761905,0.005952381,0.00297619,0.00297619,0,0,0.020833333
880052.txt,P7,SPA,high,302,15,66,60,19,4,4.4,4,1.266666667,0.266666667,24,4,3,1,3,0,0,3,0.079470199,0.013245033,0.009933775,0.003311258,0.009933775,0,0,0.009933775
884438.txt,P7,SPA,medium,430,16,86,96,34,3,5.375,6,2.125,0.1875,27,15,2,1,3,0,1,7,0.062790698,0.034883721,0.004651163,0.002325581,0.006976744,0,0.002325581,0.01627907
887656.txt,P2,SPA,high,469,20,109,83,53,8,5.45,4.15,2.65,0.4,25,9,2,1,0,1,0,7,0.053304904,0.019189765,0.004264392,0.002132196,0,0.002132196,0,0.014925373
889266.txt,P2,SPA,medium,365,15,95,68,38,5,6.333333333,4.533333333,2.533333333,0.333333333,17,13,2,0,0,0,0,3,0.046575342,0.035616438,0.005479452,0,0,0,0,0.008219178
889439.txt,P8,SPA,medium,275,13,69,45,31,1,5.307692308,3.461538462,2.384615385,0.076923077,27,4,0,2,1,0,0,0,0.098181818,0.014545455,0,0.007272727,0.003636364,0,0,0
895067.txt,P8,SPA,medium,301,8,69,63,24,4,8.625,7.875,3,0.5,14,10,0,0,3,0,0,5,0.046511628,0.033222591,0,0,0.009966777,0,0,0.016611296
895291.txt,P5,SPA,medium,302,9,67,62,27,6,7.444444444,6.888888889,3,0.666666667,16,6,5,2,1,1,0,8,0.052980132,0.01986755,0.016556291,0.006622517,0.003311258,0.003311258,0,0.026490066
895389.txt,P1,SPA,medium,311,15,87,55,34,6,5.8,3.666666667,2.266666667,0.4,19,12,1,0,0,0,1,3,0.061093248,0.038585209,0.003215434,0,0,0,0.003215434,0.009646302
896817.txt,P8,SPA,medium,290,9,73,54,25,5,8.111111111,6,2.777777778,0.555555556,20,5,0,3,1,0,0,2,0.068965517,0.017241379,0,0.010344828,0.003448276,0,0,0.006896552
897218.txt,P7,SPA,medium,322,10,84,52,17,3,8.4,5.2,1.7,0.3,25,9,0,4,0,0,0,3,0.077639752,0.027950311,0,0.01242236,0,0,0,0.00931677
899350.txt,P6,SPA,high,405,19,105,70,25,9,5.526315789,3.684210526,1.315789474,0.473684211,14,28,11,1,0,0,0,1,0.034567901,0.069135802,0.027160494,0.002469136,0,0,0,0.002469136
902981.txt,P7,SPA,medium,296,13,69,53,24,10,5.307692308,4.076923077,1.846153846,0.769230769,18,5,2,0,0,1,1,5,0.060810811,0.016891892,0.006756757,0,0,0.003378378,0.003378378,0.016891892
904717.txt,P7,SPA,high,298,15,77,58,24,3,5.133333333,3.866666667,1.6,0.2,31,9,3,1,1,0,0,5,0.104026846,0.030201342,0.010067114,0.003355705,0.003355705,0,0,0.016778523
905111.txt,P5,SPA,medium,466,22,113,69,48,19,5.136363636,3.136363636,2.181818182,0.863636364,35,8,3,1,8,0,0,4,0.075107296,0.017167382,0.006437768,0.002145923,0.017167382,0,0,0.008583691
905137.txt,P7,SPA,high,389,12,82,64,33,9,6.833333333,5.333333333,2.75,0.75,29,11,2,2,2,0,1,6,0.074550129,0.028277635,0.005141388,0.005141388,0.005141388,0,0.002570694,0.015424165
907533.txt,P8,SPA,medium,251,9,60,52,28,3,6.666666667,5.777777778,3.111111111,0.333333333,10,6,0,3,0,0,0,2,0.039840637,0.023904382,0,0.011952191,0,0,0,0.007968127
911200.txt,P4,SPA,medium,230,7,47,45,13,3,6.714285714,6.428571429,1.857142857,0.428571429,19,8,1,1,1,1,0,4,0.082608696,0.034782609,0.004347826,0.004347826,0.004347826,0.004347826,0,0.017391304
911420.txt,P1,SPA,medium,250,11,56,46,26,3,5.090909091,4.181818182,2.363636364,0.272727273,12,8,2,4,0,0,0,3,0.048,0.032,0.008,0.016,0,0,0,0.012
912474.txt,P2,SPA,medium,314,18,67,65,34,7,3.722222222,3.611111111,1.888888889,0.388888889,15,15,0,3,1,1,0,2,0.047770701,0.047770701,0,0.00955414,0.003184713,0.003184713,0,0.006369427
913590.txt,P1,SPA,high,508,15,149,71,40,3,9.933333333,4.733333333,2.666666667,0.2,42,25,3,5,2,4,2,6,0.082677165,0.049212598,0.005905512,0.00984252,0.003937008,0.007874016,0.003937008,0.011811024
913996.txt,P1,SPA,high,383,17,87,68,45,8,5.117647059,4,2.647058824,0.470588235,14,8,0,4,3,1,0,1,0.036553525,0.020887728,0,0.010443864,0.007832898,0.002610966,0,0.002610966
914745.txt,P5,SPA,medium,254,12,51,50,29,9,4.25,4.166666667,2.416666667,0.75,17,2,1,0,1,0,2,2,0.066929134,0.007874016,0.003937008,0,0.003937008,0,0.007874016,0.007874016
916799.txt,P8,SPA,medium,380,24,86,80,22,9,3.583333333,3.333333333,0.916666667,0.375,28,13,0,9,2,0,0,0,0.073684211,0.034210526,0,0.023684211,0.005263158,0,0,0
917894.txt,P2,SPA,high,297,13,81,59,27,7,6.230769231,4.538461538,2.076923077,0.538461538,15,4,1,1,0,1,0,2,0.050505051,0.013468013,0.003367003,0.003367003,0,0.003367003,0,0.006734007
918490.txt,P2,SPA,high,326,15,64,68,46,10,4.266666667,4.533333333,3.066666667,0.666666667,11,9,0,0,0,0,0,3,0.033742331,0.027607362,0,0,0,0,0,0.009202454
919638.txt,P2,SPA,high,327,14,92,56,37,15,6.571428571,4,2.642857143,1.071428571,11,14,1,1,1,1,0,2,0.033639144,0.042813456,0.003058104,0.003058104,0.003058104,0.003058104,0,0.006116208
921931.txt,P8,SPA,medium,305,14,82,58,31,2,5.857142857,4.142857143,2.214285714,0.142857143,17,7,0,6,0,0,0,4,0.055737705,0.02295082,0,0.019672131,0,0,0,0.013114754
924600.txt,P4,SPA,medium,307,12,67,61,16,5,5.583333333,5.083333333,1.333333333,0.416666667,23,3,0,2,5,0,2,2,0.074918567,0.009771987,0,0.006514658,0.016286645,0,0.006514658,0.006514658
926433.txt,P1,SPA,low,65,3,19,11,6,0,6.333333333,3.666666667,2,0,5,3,1,1,0,0,0,2,0.076923077,0.046153846,0.015384615,0.015384615,0,0,0,0.030769231
929263.txt,P4,SPA,medium,320,15,58,73,22,5,3.866666667,4.866666667,1.466666667,0.333333333,14,6,1,3,5,0,2,6,0.04375,0.01875,0.003125,0.009375,0.015625,0,0.00625,0.01875
934134.txt,P8,SPA,low,192,6,42,39,20,3,7,6.5,3.333333333,0.5,25,5,2,1,0,1,0,2,0.130208333,0.026041667,0.010416667,0.005208333,0,0.005208333,0,0.010416667
937403.txt,P8,SPA,high,309,20,79,61,21,9,3.95,3.05,1.05,0.45,10,11,1,3,0,0,1,5,0.03236246,0.035598706,0.003236246,0.009708738,0,0,0.003236246,0.01618123
939154.txt,P6,SPA,medium,234,5,41,52,17,7,8.2,10.4,3.4,1.4,12,1,1,0,0,0,0,2,0.051282051,0.004273504,0.004273504,0,0,0,0,0.008547009
939633.txt,P6,SPA,medium,285,16,70,51,18,2,4.375,3.1875,1.125,0.125,26,5,1,5,2,0,0,4,0.09122807,0.01754386,0.003508772,0.01754386,0.007017544,0,0,0.014035088
940886.txt,P4,SPA,low,154,5,38,24,14,1,7.6,4.8,2.8,0.2,28,1,0,1,1,0,0,0,0.181818182,0.006493506,0,0.006493506,0.006493506,0,0,0
941050.txt,P1,SPA,medium,274,13,80,47,28,5,6.153846154,3.615384615,2.153846154,0.384615385,16,8,0,0,1,0,1,1,0.058394161,0.02919708,0,0,0.003649635,0,0.003649635,0.003649635
943687.txt,P5,SPA,medium,295,11,75,45,30,14,6.818181818,4.090909091,2.727272727,1.272727273,8,14,1,5,0,0,0,6,0.027118644,0.047457627,0.003389831,0.016949153,0,0,0,0.020338983
944559.txt,P6,SPA,high,391,15,93,58,31,12,6.2,3.866666667,2.066666667,0.8,22,21,4,0,0,0,0,12,0.056265985,0.05370844,0.010230179,0,0,0,0,0.030690537
944834.txt,P8,SPA,medium,306,20,68,62,25,11,3.4,3.1,1.25,0.55,12,5,1,2,0,2,1,4,0.039215686,0.016339869,0.003267974,0.006535948,0,0.006535948,0.003267974,0.013071895
945991.txt,P8,SPA,high,307,9,46,75,23,8,5.111111111,8.333333333,2.555555556,0.888888889,11,8,0,2,1,0,0,5,0.035830619,0.026058632,0,0.006514658,0.003257329,0,0,0.016286645
948859.txt,P4,SPA,medium,268,12,62,46,25,4,5.166666667,3.833333333,2.083333333,0.333333333,20,11,1,1,1,0,0,4,0.074626866,0.041044776,0.003731343,0.003731343,0.003731343,0,0,0.014925373
950959.txt,P6,SPA,medium,523,23,111,99,52,7,4.826086957,4.304347826,2.260869565,0.304347826,19,28,0,2,0,0,0,2,0.036328872,0.053537285,0,0.003824092,0,0,0,0.003824092
951220.txt,P6,SPA,medium,305,7,56,56,17,14,8,8,2.428571429,2,18,16,1,1,4,0,0,3,0.059016393,0.052459016,0.003278689,0.003278689,0.013114754,0,0,0.009836066
952455.txt,P6,SPA,medium,274,15,71,56,17,0,4.733333333,3.733333333,1.133333333,0,26,11,0,1,0,0,0,2,0.094890511,0.040145985,0,0.003649635,0,0,0,0.00729927
955295.txt,P5,SPA,medium,255,11,72,38,24,11,6.545454545,3.454545455,2.181818182,1,37,2,2,1,0,1,0,1,0.145098039,0.007843137,0.007843137,0.003921569,0,0.003921569,0,0.003921569
959281.txt,P7,SPA,medium,298,15,71,46,23,12,4.733333333,3.066666667,1.533333333,0.8,13,3,2,2,0,0,0,0,0.043624161,0.010067114,0.006711409,0.006711409,0,0,0,0
961814.txt,P7,SPA,medium,306,12,62,65,15,4,5.166666667,5.416666667,1.25,0.333333333,24,8,0,3,1,0,0,2,0.078431373,0.026143791,0,0.009803922,0.003267974,0,0,0.006535948
963001.txt,P5,SPA,high,312,16,75,64,24,10,4.6875,4,1.5,0.625,15,9,1,2,0,0,0,3,0.048076923,0.028846154,0.003205128,0.006410256,0,0,0,0.009615385
965701.txt,P8,SPA,low,229,8,57,44,17,1,7.125,5.5,2.125,0.125,21,1,0,1,1,0,0,3,0.091703057,0.004366812,0,0.004366812,0.004366812,0,0,0.013100437
971700.txt,P5,SPA,medium,309,17,85,55,24,10,5,3.235294118,1.411764706,0.588235294,18,3,1,1,3,1,0,3,0.058252427,0.009708738,0.003236246,0.003236246,0.009708738,0.003236246,0,0.009708738
977173.txt,P6,SPA,high,449,15,98,79,33,2,6.533333333,5.266666667,2.2,0.133333333,41,20,2,3,5,0,1,1,0.091314031,0.04454343,0.004454343,0.006681514,0.011135857,0,0.002227171,0.002227171
980266.txt,P2,SPA,medium,314,12,79,50,39,5,6.583333333,4.166666667,3.25,0.416666667,22,5,0,2,4,1,0,4,0.070063694,0.015923567,0,0.006369427,0.012738854,0.003184713,0,0.012738854
981289.txt,P4,SPA,medium,296,6,76,46,34,9,12.66666667,7.666666667,5.666666667,1.5,35,6,0,4,2,1,0,2,0.118243243,0.02027027,0,0.013513514,0.006756757,0.003378378,0,0.006756757
982601.txt,P4,SPA,high,438,18,93,93,31,8,5.166666667,5.166666667,1.722222222,0.444444444,20,15,2,8,3,0,0,3,0.0456621,0.034246575,0.00456621,0.01826484,0.006849315,0,0,0.006849315
984119.txt,P2,SPA,high,349,14,73,82,41,7,5.214285714,5.857142857,2.928571429,0.5,9,8,3,0,0,0,0,2,0.025787966,0.022922636,0.008595989,0,0,0,0,0.005730659
988550.txt,P1,SPA,high,306,13,74,50,38,8,5.692307692,3.846153846,2.923076923,0.615384615,10,14,3,5,0,0,0,6,0.032679739,0.045751634,0.009803922,0.016339869,0,0,0,0.019607843
999638.txt,P2,SPA,high,400,27,105,63,41,7,3.888888889,2.333333333,1.518518519,0.259259259,14,14,2,2,1,0,1,3,0.035,0.035,0.005,0.005,0.0025,0,0.0025,0.0075
1001213.txt,P5,SPA,medium,302,10,55,64,24,12,5.5,6.4,2.4,1.2,4,3,1,3,0,1,0,2,0.013245033,0.009933775,0.003311258,0.009933775,0,0.003311258,0,0.006622517
1001502.txt,P6,SPA,medium,399,11,89,68,26,12,8.090909091,6.181818182,2.363636364,1.090909091,18,14,2,0,1,1,0,12,0.045112782,0.035087719,0.005012531,0,0.002506266,0.002506266,0,0.030075188
1001632.txt,P3,SPA,medium,433,21,97,76,51,3,4.619047619,3.619047619,2.428571429,0.142857143,20,8,0,1,3,1,0,3,0.046189376,0.018475751,0,0.002309469,0.006928406,0.002309469,0,0.006928406
1002453.txt,P5,SPA,medium,353,8,71,79,39,6,8.875,9.875,4.875,0.75,16,5,0,4,0,0,1,5,0.045325779,0.014164306,0,0.011331445,0,0,0.002832861,0.014164306
1003152.txt,P7,SPA,medium,292,7,62,59,19,7,8.857142857,8.428571429,2.714285714,1,24,5,1,5,0,0,0,2,0.082191781,0.017123288,0.003424658,0.017123288,0,0,0,0.006849315
1003553.txt,P5,SPA,high,305,13,90,44,27,12,6.923076923,3.384615385,2.076923077,0.923076923,24,4,0,0,1,0,0,7,0.078688525,0.013114754,0,0,0.003278689,0,0,0.02295082
1003939.txt,P8,SPA,high,377,9,73,77,18,14,8.111111111,8.555555556,2,1.555555556,14,9,1,0,4,0,1,4,0.037135279,0.023872679,0.00265252,0,0.01061008,0,0.00265252,0.01061008
1004376.txt,P6,SPA,medium,215,5,45,45,12,2,9,9,2.4,0.4,15,9,0,0,0,0,0,1,0.069767442,0.041860465,0,0,0,0,0,0.004651163
1004657.txt,P7,SPA,medium,238,14,53,45,11,3,3.785714286,3.214285714,0.785714286,0.214285714,21,5,3,2,0,0,0,1,0.088235294,0.021008403,0.012605042,0.008403361,0,0,0,0.004201681
1005398.txt,P8,SPA,high,479,25,91,101,36,16,3.64,4.04,1.44,0.64,9,14,4,1,1,0,1,3,0.018789144,0.029227557,0.008350731,0.002087683,0.002087683,0,0.002087683,0.006263048
1006118.txt,P7,SPA,high,303,15,84,48,30,6,5.6,3.2,2,0.4,18,4,0,1,1,0,0,0,0.059405941,0.01320132,0,0.00330033,0.00330033,0,0,0
1006246.txt,P5,SPA,high,360,16,78,66,34,6,4.875,4.125,2.125,0.375,20,2,1,2,2,1,0,9,0.055555556,0.005555556,0.002777778,0.005555556,0.005555556,0.002777778,0,0.025
1006416.txt,P6,SPA,high,378,22,103,67,29,5,4.681818182,3.045454545,1.318181818,0.227272727,21,20,0,1,0,1,0,4,0.055555556,0.052910053,0,0.002645503,0,0.002645503,0,0.010582011
1008264.txt,P7,SPA,medium,321,14,68,61,33,7,4.857142857,4.357142857,2.357142857,0.5,17,13,0,1,0,0,0,0,0.052959502,0.040498442,0,0.003115265,0,0,0,0
1008407.txt,P5,SPA,medium,308,19,68,57,26,9,3.578947368,3,1.368421053,0.473684211,18,8,0,4,0,0,0,6,0.058441558,0.025974026,0,0.012987013,0,0,0,0.019480519
1009929.txt,P4,SPA,medium,302,8,77,55,19,5,9.625,6.875,2.375,0.625,24,9,0,2,4,0,1,1,0.079470199,0.029801325,0,0.006622517,0.013245033,0,0.003311258,0.003311258
1010115.txt,P4,SPA,high,334,10,68,76,23,4,6.8,7.6,2.3,0.4,19,2,0,1,3,0,0,0,0.056886228,0.005988024,0,0.002994012,0.008982036,0,0,0
1012075.txt,P6,SPA,high,321,19,56,67,33,8,2.947368421,3.526315789,1.736842105,0.421052632,11,7,0,2,0,2,0,9,0.034267913,0.021806854,0,0.00623053,0,0.00623053,0,0.028037383
1012151.txt,P7,SPA,high,312,14,64,62,25,6,4.571428571,4.428571429,1.785714286,0.428571429,20,12,1,5,0,0,0,1,0.064102564,0.038461538,0.003205128,0.016025641,0,0,0,0.003205128
1012615.txt,P6,SPA,high,568,20,111,99,51,17,5.55,4.95,2.55,0.85,41,19,4,5,1,0,0,6,0.072183099,0.033450704,0.007042254,0.008802817,0.001760563,0,0,0.01056338
1013761.txt,P8,SPA,medium,303,10,48,75,20,5,4.8,7.5,2,0.5,10,5,2,0,3,0,1,5,0.0330033,0.01650165,0.00660066,0,0.00990099,0,0.00330033,0.01650165
1014249.txt,P5,SPA,high,361,12,87,54,41,12,7.25,4.5,3.416666667,1,17,7,1,5,0,1,0,5,0.047091413,0.019390582,0.002770083,0.013850416,0,0.002770083,0,0.013850416
1017679.txt,P1,SPA,high,256,11,59,45,27,7,5.363636364,4.090909091,2.454545455,0.636363636,17,10,2,4,0,0,0,4,0.06640625,0.0390625,0.0078125,0.015625,0,0,0,0.015625
1019679.txt,P2,SPA,high,435,18,97,88,52,6,5.388888889,4.888888889,2.888888889,0.333333333,13,17,5,3,2,0,0,7,0.029885057,0.03908046,0.011494253,0.006896552,0.004597701,0,0,0.016091954
1021765.txt,P7,SPA,medium,252,11,55,50,15,3,5,4.545454545,1.363636364,0.272727273,20,7,0,0,2,0,0,2,0.079365079,0.027777778,0,0,0.007936508,0,0,0.007936508
1023674.txt,P3,SPA,high,331,11,80,56,43,2,7.272727273,5.090909091,3.909090909,0.181818182,15,9,2,4,1,0,1,1,0.045317221,0.027190332,0.006042296,0.012084592,0.003021148,0,0.003021148,0.003021148
1026294.txt,P2,SPA,medium,289,13,57,61,30,1,4.384615385,4.692307692,2.307692308,0.076923077,5,2,1,5,1,0,0,5,0.017301038,0.006920415,0.003460208,0.017301038,0.003460208,0,0,0.017301038
1026714.txt,P7,SPA,low,175,11,41,34,12,4,3.727272727,3.090909091,1.090909091,0.363636364,6,11,1,0,0,0,0,6,0.034285714,0.062857143,0.005714286,0,0,0,0,0.034285714
